2.2715959408993799e-01,1.0740351290406800e+00,4.1298273672401298e-01
2.2875933699944215e-01,1.0725929106756933e+00,4.1756102376129023e-01
2.3035193772282217e-01,1.0711226651672188e+00,4.2215770541466108e-01
2.3193739705947036e-01,1.0696240182763688e+00,4.2677224204622194e-01
2.3351571931349191e-01,1.0680966008242530e+00,4.3140409161617266e-01
2.3508691229370632e-01,1.0665400486919814e+00,4.3605270968281884e-01
2.3665098726271364e-01,1.0649540025864157e+00,4.4071754942221847e-01
2.3820795847880388e-01,1.0633381060601468e+00,4.4539806196987347e-01
2.3975784434403080e-01,1.0616920113024539e+00,4.5009369655971726e-01
2.4130066690438434e-01,1.0600153770157310e+00,4.5480390085207451e-01
2.4283645161500317e-01,1.0583078673339641e+00,4.5952812101526813e-01
2.4436522734017516e-01,1.0565691518227329e+00,4.6426580172562132e-01
2.4588702635333709e-01,1.0547989054792111e+00,4.6901638616745595e-01
2.4740188433707472e-01,1.0529968087321662e+00,4.7377931603309409e-01
2.4890984038312278e-01,1.0511625474419586e+00,4.7855403152285619e-01
2.5041093699236505e-01,1.0492958129005427e+00,4.8333997134506312e-01
2.5190522007483446e-01,1.0473963018314663e+00,4.8813657271603439e-01
2.5339273894971248e-01,1.0454637163898701e+00,4.9294327136008931e-01
2.5487354634533005e-01,1.0434977641624894e+00,4.9775950150954612e-01
2.5634769839916677e-01,1.0414981581676526e+00,5.0258469590472310e-01
2.5781525465554939e-01,1.0394646168518786e+00,5.0741828580207726e-01
2.5927627707902312e-01,1.0373968637179989e+00,5.1225970558448153e-01
2.6073083128541508e-01,1.0352946321296692e+00,5.1710839155705179e-01
2.6217898695967212e-01,1.0331576630925527e+00,5.2196377765498359e-01
2.6362081695133477e-01,1.0309857030538643e+00,5.2682529776584175e-01
2.6505639727453695e-01,1.0287785039023707e+00,5.3169238572956068e-01
2.6648580710800585e-01,1.0265358229683905e+00,5.3656447533844354e-01
2.6790912879506218e-01,1.0242574230237942e+00,5.4144100033716336e-01
2.6932644784362020e-01,1.0219430722820046e+00,5.4632139442276240e-01
2.7073785292618713e-01,1.0195925443979958e+00,5.5120509124465189e-01
2.7214343587986412e-01,1.0172056184682945e+00,5.5609152440461285e-01
2.7354329170634550e-01,1.0147820790309794e+00,5.6098012745679582e-01
2.7493751857191900e-01,1.0123217160656803e+00,5.6587033390772001e-01
2.7632621780746575e-01,1.0098243249935794e+00,5.7076157721627419e-01
2.7770949387455390e-01,1.0072897066113751e+00,5.7565329086923100e-01
2.7908745289016162e-01,1.0047176658158516e+00,5.8054491353376858e-01
2.8046020490228102e-01,1.0021080190874823e+00,5.8543588772011745e-01
2.8182786369509782e-01,9.9946059027590983e-01,5.9032565596776343e-01
2.8319054585478098e-01,9.9677520795577124e-01,5.9521366198706271e-01
2.8454837076948308e-01,9.9405170542669541e-01,6.0009935065924258e-01
2.8590146062934080e-01,9.9128992071330779e-01,6.0498216803640004e-01
2.8724994042647384e-01,9.8848969656522623e-01,6.0986156134150260e-01
2.8859393795498611e-01,9.8565088045706228e-01,6.1473697896838841e-01
2.8993358381096473e-01,9.8277332458842215e-01,6.1960787048176602e-01
2.9126901139248079e-01,9.7985688588390518e-01,6.2447368661721436e-01
2.9260035689958896e-01,9.7690142599310548e-01,6.2933387928118312e-01
2.9392775933432758e-01,9.7390681129060996e-01,6.3418790155099214e-01
2.9525136050071848e-01,9.7087291287600042e-01,6.3903520767483157e-01
2.9657130468843523e-01,9.6779960596885251e-01,6.4387525356189468e-01
2.9788773721369055e-01,9.6468676983489787e-01,6.4870750291630253e-01
2.9920080804326582e-01,9.6153429636214149e-01,6.5353142427685296e-01
3.0051066996715908e-01,9.5834208217479566e-01,6.5834648787821481e-01
