1.0000000000000001e-01,1.0000000000000001e-01,1.0000000000000001e-01
1.0015042944032684e-01,1.0756856042922434e-01,1.0018735677832044e-01
1.0059502350939190e-01,1.1530650645818807e-01,1.0037581816138810e-01
1.0132928136409192e-01,1.2323343851755010e-01,1.0056540522524456e-01
1.0234966491684890e-01,1.3136911662798675e-01,1.0075614764938984e-01
1.0365353076691014e-01,1.3973356491291472e-01,1.0094808367573123e-01
1.0523912405711196e-01,1.4834708935043109e-01,1.0114126024422272e-01
1.0710558486032719e-01,1.5723029172840716e-01,1.0133573306762292e-01
1.0925290074761183e-01,1.6640418213524133e-01,1.0153156712556985e-01
1.1168187757239705e-01,1.7589024537854789e-01,1.0172883710436885e-01
1.1439413888822776e-01,1.8571046177740483e-01,1.0192762776489145e-01
1.1739213461577554e-01,1.9588732077013976e-01,1.0212803406745397e-01
1.2067911005140315e-01,2.0644395573695651e-01,1.0233016270671520e-01
1.2425909453480848e-01,2.1740419256432775e-01,1.0253413276110072e-01
1.2813690490455301e-01,2.2879257467125538e-01,1.0274007633517067e-01
1.3231815560153110e-01,2.4063437844762828e-01,1.0294813876639369e-01
1.3680925147086495e-01,2.5295576191861757e-01,1.0315848134090730e-01
1.4161738545049510e-01,2.6578381367886456e-01,1.0337128230175439e-01
1.4675054514872640e-01,2.7914658052152208e-01,1.0358673778178276e-01
1.5221752450516238e-01,2.9307308368533019e-01,1.0380506211885129e-01
1.5802794046282689e-01,3.0759347726247116e-01,1.0402649186565173e-01
1.6419224006076602e-01,3.2273911487447904e-01,1.0425128769532381e-01
1.7072170820574029e-01,3.3854257486446160e-01,1.0447973548393986e-01
1.7762848176151669e-01,3.5503768398532765e-01,1.0471214707609532e-01
1.8492558447434876e-01,3.7225967228955076e-01,1.0494886526931076e-01
1.9262695060108401e-01,3.9024527929053676e-01,1.0519026778585291e-01
2.0074743207587670e-01,4.0903277424712237e-01,1.0543676835275444e-01
2.0930281646857837e-01,4.2866199199751381e-01,1.0568881840083065e-01
2.1830987048200623e-01,4.4917447022179330e-01,1.0594691233241620e-01
2.2778639060529851e-01,4.7061361551458297e-01,1.0621159535173003e-01
2.3775120970588950e-01,4.9302472125816188e-01,1.0648346456418704e-01
2.4822422055792476e-01,5.1645501909781577e-01,1.0676317223843389e-01
2.5922641684460568e-01,5.4095378503185676e-01,1.0705143028898226e-01
2.7077998033952982e-01,5.6657258037679803e-01,1.0734902425267459e-01
2.8290829060429074e-01,5.9336527741962186e-01,1.0765681498575080e-01
2.9563595488577926e-01,6.2138812671545463e-01,1.0797574407204610e-01
3.0898883887740952e-01,6.5069982634541068e-01,1.0830683657538051e-01
3.2299419338957885e-01,6.8136183860388888e-01,1.0865122324133503e-01
3.3768067692627196e-01,7.1343844598031003e-01,1.0901014475724526e-01
3.5307838884736087e-01,7.4699682551804736e-01,1.0938495912873429e-01
3.6921889272073005e-01,7.8210709673409573e-01,1.0977714349637911e-01
3.8613537196800840e-01,8.1884268770799418e-01,1.1018832458869927e-01
4.0386268386018603e-01,8.5728046169675265e-01,1.1062029038325341e-01
4.2243738729709923e-01,8.9750077853881527e-01,1.1107499756399249e-01
4.4189777547336329e-01,9.3958756295075874e-01,1.1155457704301210e-01
4.6228403427972564e-01,9.8362866313032082e-01,1.1206136832875724e-01
4.8363835240908004e-01,1.0297160999190127e+00,1.1259794726051862e-01
5.0600494304856569e-01,1.0779461142298223e+00,1.1316713298164353e-01
5.2943008994753382e-01,1.1284192649753717e+00,1.1377200007919926e-01
5.5396229460864888e-01,1.1812407540440739e+00,1.1441591365429450e-01
5.7965245932875753e-01,1.2365208312132530e+00,1.1510258339359826e-01
6.0655390796774755e-01,1.2943748393561334e+00,1.1583607115061462e-01
6.3472244747631756e-01,1.3549233459701957e+00,1.1662081286651318e-01
6.6421649323417298e-01,1.4182924154187446e+00,1.1746165047376389e-01
6.9509733722946465e-01,1.4846141931796852e+00,1.1836392513763540e-01
7.2742917814464081e-01,1.5540269710486065e+00,1.1933348916857155e-01
7.6127919935208743e-01,1.6266753537541638e+00,1.2037674134421225e-01
7.9671766618805895e-01,1.7027104681373744e+00,1.2150065178214892e-01
8.3381828418058124e-01,1.7822907350346755e+00,1.2271290872686227e-01
8.7265825626058002e-01,1.8655819923377306e+00,1.2402194409560664e-01
9.1331837413509909e-01,1.9527576893481959e+00,1.2543698452952329e-01
9.5588309165617735e-01,2.0439990439716031e+00,1.2696806942642166e-01
1.0004409646326877e+00,2.1394959821011290e+00,1.2862626291427975e-01
1.0470847645710752e+00,2.2394473802153634e+00,1.3042371371366007e-01
1.0959115717513723e+00,2.3440612620151198e+00,1.3237371849763155e-01
1.1470228479757141e+00,2.4535549543288728e+00,1.3449074702492986e-01
1.2005249271058913e+00,2.5681561265346042e+00,1.3679071796648559e-01
1.2565292294486619e+00,2.6881032437838490e+00,1.3929113387190956e-01
1.3151523430517711e+00,2.8136457371506225e+00,1.4201114844853141e-01
1.3765161244406152e+00,2.9450442183717613e+00,1.4497162599681335e-01
1.4407482000856777e+00,3.0825715339745852e+00,1.4819546629453528e-01
1.5079823302509583e+00,3.2265135266310070e+00,1.5170787844338557e-01
1.5783584804796285e+00,3.3771691828606061e+00,1.5553645204724995e-01
1.6520229547835859e+00,3.5348509141163853e+00,1.5971127037674276e-01
1.7291288884611042e+00,3.6998855839649449e+00,1.6426527568159446e-01
1.8098368019715267e+00,3.8726156518786716e+00,1.6923476632447534e-01
1.8943146683559993e+00,4.0533993104016446e+00,1.7465947465194082e-01
1.9827380900824174e+00,4.2426108516992667e+00,1.8058276812673435e-01
2.0752907756749370e+00,4.4406416517052509e+00,1.8705205478749273e-01
2.1721652885119638e+00,4.6479016891431089e+00,1.9411958072897617e-01
2.2735631356441992e+00,4.8648197229957804e+00,2.0184254643441071e-01
