i,t,y1,y2,y3
5002,50.009999999998620,-.848818231432003,.076986056860482,4.931550591307597
5003,50.019999999998618,-.828271744957365,.075985706375700,4.942192005574860
5004,50.029999999998616,-.808175025113412,.074906362848795,4.952809364330541
5005,50.039999999998614,-.788523125962773,.073754242373437,4.963402817494549
5006,50.049999999998612,-.769310923648142,.072535279892076,4.973972588882219
5007,50.059999999998610,-.750533130892479,.071255137089060,4.984518967578386
5008,50.069999999998608,-.732184310991421,.069919210322728,4.995042299949402
5009,50.079999999998606,-.714258891300050,.068532638568605,5.005542982260644
5010,50.089999999998604,-.696751176217379,.067100311348684,5.016021453867621
5011,50.099999999998602,-.679655359672953,.065626876624419,5.026478190949494
5012,50.109999999998600,-.662965537121005,.064116748633521,5.036913700754583
5013,50.119999999998598,-.646675717048445,.062574115652886,5.047328516328342
5014,50.129999999998596,-.630779832003779,.061002947672088,5.057723191695131
5015,50.139999999998594,-.615271749154785,.059407003963779,5.068098297466170
5016,50.149999999998592,-.600145280383369,.057789840539112,5.078454416846993
5017,50.159999999998590,-.585394191926601,.056154817477909,5.088792142018799
5018,50.169999999998588,-.571012213573407,.054505106124758,5.099112070869125
5019,50.179999999998586,-.556993047426796,.052843696143591,5.109414804048335
5020,50.189999999998584,-.543330376241861,.051173402424507,5.119700942329482
5021,50.199999999998582,-.530017871350061,.049496871837706,5.129971084250137
5022,50.209999999998580,-.517049200180546,.047816589830414,5.140225824015849
5023,50.219999999998578,-.504418033389446,.046134886863588,5.150465749645919
5024,50.229999999998576,-.492118051608203,.044453944686000,5.160691441343165
5025,50.239999999998574,-.480142951822070,.042775802444045,5.170903470070386
5026,50.249999999998572,-.468486453390021,.041102362626257,5.181102396317142
5027,50.259999999998570,-.457142303717253,.039435396842136,5.191288769041450
5028,50.269999999998568,-.446104283591495,.037776551435378,5.201463124771868
5029,50.279999999998566,-.435366212194278,.036127352932092,5.211625986856332
5030,50.289999999998564,-.424921951798223,.034489213324981,5.221777864844945
5031,50.299999999998562,-.414765412161337,.032863435194844,5.231919253994730
5032,50.309999999998560,-.404890554629154,.031251216671050,5.242050634885128
5033,50.319999999998558,-.395291395955457,.029653656232939,5.252172473133783
5034,50.329999999998556,-.385962011852103,.028071757354313,5.262285219202830
5035,50.339999999998554,-.376896540278373,.026506432993422,5.272389308286622
5036,50.349999999998552,-.368089184480022,.024958509930990,5.282485160272440
5037,50.359999999998550,-.359534215788044,.023428732959006,5.292573179766344
5038,50.369999999998548,-.351225976186954,.021917768923111,5.302653756176930
5039,50.379999999998546,-.343158880662180,.020426210621522,5.312727263850268
5040,50.389999999998544,-.335327419335937,.018954580563505,5.322794062249833
5041,50.399999999998542,-.327726159400727,.017503334590506,5.332854496175727
5042,50.409999999998540,-.320349746859391,.016072865363047,5.342908896017954
5043,50.419999999998538,-.313192908080418,.014663505716591,5.352957578038923
5044,50.429999999998536,-.306250451176948,.013275531889536,5.363000844680780
5045,50.439999999998534,-.299517267217716,.011909166626582,5.373038984893546
5046,50.449999999998532,-.292988331277932,.010564582160644,5.383072274480388
5047,50.459999999998530,-.286658703337844,.009241903076541,5.393100976456673
5048,50.469999999998528,-.280523529036532,.007941209059632,5.403125341419808
5049,50.479999999998526,-.274578040288222,.006662537532575,5.413145607927095
5050,50.489999999998524,-.268817555768188,.005405886183340,5.423162002879153
5051,50.499999999998522,-.263237481275106,.004171215387599,5.433174741906692
5052,50.509999999998520,-.257833309976458,.002958450528549,5.443184029758628
5053,50.519999999998518,-.252600622543397,.001767484217212,5.453190060689804
5054,50.529999999998516,-.247535087181269,.000598178416193,5.463193018846711
5055,50.539999999998514,-.242632459561739,-.000549633530150,5.473193078649848
5056,50.549999999998512,-.237888582662308,-.001676144956247,5.483190405171468
5057,50.559999999998510,-.233299386518752,-.002781574023707,5.493185154507690
5058,50.569999999998508,-.228860887895860,-.003866161954775,5.503177474144002
5059,50.579999999998506,-.224569189881614,-.004930171348116,5.513167503313413
5060,50.589999999998504,-.220420481409772,-.005973884574242,5.523155373346544
5061,50.599999999998502,-.216411036715650,-.006997602247951,5.533141208013113
5062,50.609999999998500,-.212537214729663,-.008001641775209,5.543125123854349
5063,50.619999999998498,-.208795458413071,-.008986335971947,5.553107230505953
5064,50.629999999998496,-.205182294040133,-.009952031752338,5.563087631011315
5065,50.639999999998494,-.201694330430762,-.010899088884114,5.573066422124771
5066,50.649999999998492,-.198328258137567,-.011827878808620,5.583043694604742
5067,50.659999999998490,-.195080848591018,-.012738783523270,5.593019533496662
5068,50.669999999998488,-.191948953206325,-.013632194524214,5.602994018405652
5069,50.679999999998486,-.188929502455451,-.014508511807007,5.612967223758942
5070,50.689999999998484,-.186019504907538,-.015368142923182,5.622939219058101
5071,50.699999999998482,-.183216046240895,-.016211502090642,5.632910069121134
5072,50.709999999998480,-.180516288229517,-.017039009355875,5.642879834314591
5073,50.719999999998478,-.177917467707033,-.017851089806038,5.652848570775803
5074,50.729999999998476,-.175416895510777,-.018648172828988,5.662816330625437
5075,50.739999999998474,-.173011955408605,-.019430691419438,5.672783162170535
5076,50.749999999998472,-.170700103010935,-.020199081529422,5.682749110098261
5077,50.759999999998470,-.168478864670361,-.020953781461336,5.692714215660565
5078,50.769999999998468,-.166345836371102,-.021695231301857,5.702678516849989
5079,50.779999999998466,-.164298682610402,-.022423872395105,5.712642048566881
5080,50.789999999998464,-.162335135273927,-.023140146853445,5.722604842778225
5081,50.799999999998462,-.160452992507062,-.023844497104400,5.732566928668378
5082,50.809999999998460,-.158650117583949,-.024537365472169,5.742528332781937
