i,t,y1,y2,y3,dy1,dy2,dy3
5002,50.009999999998620,-6.574670203685782,-7.371081067179833,5.749526566292904,-38.642079810229177,-19.436967692884600,4.507379603418755
5003,50.019999999998618,-6.969389437920717,-7.559016793026387,5.779710510825088,-40.264364535360727,-18.063714370322536,1.449641071232449
5004,50.029999999998616,-7.379055831700708,-7.730522685653517,5.776878807797521,-41.615727317598690,-16.140888904452442,-2.099781228855861
5005,50.039999999998614,-7.800466886692388,-7.879814252441228,5.736021269475643,-42.595647079744232,-13.612417581592265,-6.156588871115872
5006,50.049999999998612,-8.229365540898689,-8.000608402003204,5.652070425539715,-43.094471139092150,-10.435867871020310,-10.715460029878805
5007,50.059999999998610,-8.660375084856813,-8.086298063013926,5.520144100501073,-42.999075395051818,-6.590249664654348,-15.743605759627201
5008,50.069999999998608,-9.087003281714802,-8.130208378362321,5.335850061665994,-42.201050414406843,-2.084391270678509,-21.174972087919485
5009,50.079999999998606,-9.501740346902686,-8.125935356835665,5.095640620955783,-40.607209994288681,3.035155065422902,-26.906263674343059
5010,50.089999999998604,-9.896270660490453,-8.067755361142460,4.797192282688899,-38.151645328742021,8.678117219715734,-32.796138094916941
5011,50.099999999998602,-10.261807038769385,-7.951078125546087,4.439772238163240,-34.807889954728957,14.708071051424081,-38.668824177103545
5012,50.109999999998600,-10.589539021665285,-7.772899749365763,4.024543008605771,-30.599188920318976,20.945097273232538,-44.322941819295650
5013,50.119999999998598,-10.871164929124285,-7.532199415941423,3.554752843547639,-25.604610851159176,27.174459745914561,-49.545423516925680
5014,50.129999999998596,-11.099455704605429,-7.230219174398553,3.035766093197328,-19.959018998588000,33.161189517183814,-54.129289952958331
5015,50.139999999998594,-11.268782719776269,-6.870573737217486,2.474906050837564,-13.845816925336187,38.669149947386913,-57.892906628725825
5016,50.149999999998592,-11.375537545204098,-6.459157789632109,1.881110588390179,-7.482777983111696,43.481951686986982,-60.697627926749504
5017,50.159999999998590,-11.418382516262309,-6.003848644707278,1.264432508154206,-1.102798479573899,47.422398567345461,-62.460740155222311
5018,50.169999999998588,-11.398295759001400,-5.514035386090972,.635443924283256,5.067393670769398,50.367267898491434,-63.161443123296380
5019,50.179999999998586,-11.318407644744237,-5.000033472767562,.004619721359270,10.827090979479053,52.255177213589015,-62.839054752460555
