i,t,y1,y2,y3,dy1,dy2,dy3
5002,50.009999999998620,1.905947792681640,.074892624166488,-2.467638451665490,-.369832135110497,-.636583283150338,-1.048496738330833
5003,50.019999999998618,1.902011446728676,.068488527990706,-2.477676015482864,-.417346968242066,-.644153096744894,-.958839391869883
5004,50.029999999998616,1.897602706560398,.062011237473466,-2.486811823599237,-.464305822464522,-.651220354512305,-.868157324628525
5005,50.039999999998614,1.892727286903859,.055465831240025,-2.495035983082170,-.510677685162973,-.657774527418336,-.776521637360352
5006,50.049999999998612,1.887391213280850,.048857490661619,-2.502339319258503,-.556431418195193,-.663805596639272,-.684004869262662
5007,50.059999999998610,1.881600823018354,.042191494713732,-2.508713389739790,-.601535806765483,-.669304061435168,-.590680925992248
5008,50.069999999998608,1.875362765773013,.035473214757209,-2.514150497722454,-.645959607743333,-.674260946706650,-.496625006600923
5009,50.079999999998606,1.868684003575256,.028708109245429,-2.518643704552083,-.689671597412276,-.678667810222256,-.401913529436009
5010,50.089999999998604,1.861571810398839,.021901718360914,-2.522186841541748,-.732640618633579,-.682516749503822,-.306624057052791
5011,50.099999999998602,1.854033771261756,.015059658584833,-2.524774521034714,-.774835627408679,-.685800408357791,-.210835220187664
5012,50.109999999998600,1.846077780864585,.008187617203026,-2.526402146702389,-.816225738823668,-.688511983040830,-.114626640842363
5013,50.119999999998598,1.837712041772564,.001291346752233,-2.527065923068891,-.856780272358487,-.690645228048559,-.018078854531260
5014,50.129999999998596,1.828945062147818,-.005623340589625,-2.526762864254121,-.896468796543029,-.692194461516677,.078726768254753
5015,50.139999999998594,1.819785653038369,-.012550578665200,-2.525490801927794,-.935261172941785,-.693154570224225,.175708101312801
5016,50.149999999998592,1.810242925230734,-.019484453047471,-2.523248392467409,-.973127599448333,-.693521014189203,.272782342664599
5017,50.159999999998590,1.800326285673112,-.026419006793381,-2.520035123313735,-1.010038652870516,-.693289830847242,.369866095107331
5018,50.169999999998588,1.790045433476340,-.033348246237131,-2.515851318517967,-1.045965330786881,-.692457638804495,.466875447319836
5019,50.179999999998586,1.779410355500016,-.040266146818851,-2.510698143475286,-1.080879092654694,-.691021641156419,.563726055463910
5020,50.189999999998584,1.768431321531363,-.047166658944242,-2.504577608840194,-1.114751900149563,-.688979628364589,.660333225219384
5021,50.199999999998582,1.757118879064629,-.054043713870756,-2.497492573619580,-1.147556256716621,-.686329980684194,.756611994190587
5022,50.209999999998580,1.745483847688992,-.060891229615772,-2.489446747440138,-1.179265246313011,-.683071670135374,.852477214620808
5023,50.219999999998578,1.733537313093173,-.067703116882174,-2.480444691987357,-1.209852571321412,-.679204262012010,.947843636350436
5024,50.229999999998576,1.721290620695148,-.074473284996686,-2.470491821613993,-1.239292589614274,-.674727915922159,1.042625989953609
5025,50.239999999998574,1.708755368905538,-.081195647856245,-2.459594403116547,-1.267560350748478,-.669643386354764,1.136739069987425
5026,50.249999999998572,1.695943402033497,-.087864129877646,-2.447759554678976,-1.294631631270163,-.663952022767833,1.230097818287048
5027,50.259999999998570,1.682866802844072,-.094472671945672,-2.434995243983492,-1.320482969109617,-.657655769193749,1.322617407239404
5028,50.269999999998568,1.669537884776256,-.101015237354829,-2.421310285489023,-1.345091697046254,-.650757163357938,1.414213322967603
5029,50.279999999998566,1.655969183831124,-.107485817739836,-2.406714336878556,-1.368435975223869,-.643259335307596,1.504801448357701
5030,50.289999999998564,1.642173450139638,-.113878438989931,-2.391217894677289,-1.390494822696658,-.635166005547719,1.594298145859039
5031,50.299999999998562,1.628163639219927,-.120187167142071,-2.374832289044198,-1.411248147986694,-.626481482682200,1.682620339988995
5032,50.309999999998560,1.613952902934010,-.126406114248053,-2.357569677740327,-1.430676778633924,-.617210660558264,1.769685599472741
5033,50.319999999998558,1.599554580154135,-.132529444210599,-2.339443039277791,-1.448762489720055,-.607359014913056,1.855412218948387
5034,50.329999999998556,1.584982187149088,-.138551378583411,-2.320466165254193,-1.465488031348131,-.596932599521695,1.939719300167748
5035,50.339999999998554,1.570249407700994,-.144466202330210,-2.300653651877850,-1.480837155059979,-.585938041846646,2.022526832622937
5036,50.349999999998552,1.555370082963341,-.150268269537784,-2.280020890689908,-1.494794639174220,-.574382538188782,2.103755773528976
5037,50.359999999998550,1.540358201071076,-.155952009078052,-2.258584058490143,-1.507346313027985,-.562273848341015,2.183328127092721
5038,50.369999999998548,1.525227886513843,-.161511930214183,-2.236360106473938,-1.518479080106037,-.549620289745911,2.261167022998562
5039,50.379999999998546,1.509993389283558,-.166942628145826,-2.213366748588597,-1.528180940041560,-.536430731159213,2.337196794041568
5040,50.389999999998544,1.494669073807674,-.172238789488506,-2.189622449117888,-1.536441009473444,-.522714585821708,2.411343052839086
5041,50.399999999998542,1.479269407679663,-.177395197682296,-2.165146409504357,-1.543249541745567,-.508481804142398,2.483532767552148
5042,50.409999999998540,1.463808950198343,-.182406738324894,-2.139958554419666,-1.548597945434165,-.493742865896429,2.553694336548518
5043,50.419999999998538,1.448302340727851,-.187268404424265,-2.114079517093875,-1.552478801690134,-.478508771941759,2.621757661939708
5044,50.429999999998536,1.432764286890170,-.191975301566064,-2.087530623915262,-1.554885880383758,-.462791035459028,2.687654221924896
5045,50.439999999998534,1.417209552602246,-.196522652991096,-2.060333878312948,-1.555814155040135,-.446601672719606,2.751317141875339
5046,50.449999999998532,1.401652945969841,-.200905804578114,-2.032511943935248,-1.555259816554305,-.429953193387292,2.812681264093603
5047,50.459999999998530,1.386109307050385,-.205120229727338,-2.004088127137328,-1.553220285675892,-.412858590359606,2.871683216182725
5048,50.469999999998528,1.370593495497163,-.209161534140094,-1.975086358792385,-1.549694224253880,-.395331329155128,2.928261477961310
5049,50.479999999998526,1.355120378097302,-.213025460490105,-1.945531175441211,-1.544681545232949,-.377385336853804,2.982356446861465
5050,50.489999999998524,1.339704816216061,-.216707892981967,-1.915447699795626,-1.538183421393698,-.359034990597598,3.033910501747532
5051,50.499999999998522,1.324361653160030,-.220204861792469,-1.884861620611868,-1.530202292829894,-.340295105659369,3.082868065094570
5052,50.509999999998520,1.309105701471895,-.223512547390483,-1.853799171950653,-1.520741873156851,-.321180923088276,3.129175663466758
5053,50.519999999998518,1.293951730169493,-.226627284731215,-1.822287111841199,-1.509807154445873,-.301708096940491,3.172781986237007
5054,50.529999999998516,1.278914451941896,-.229545567320742,-1.790352700367077,-1.497404410880693,-.281892681104440,3.213637942490386
